name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist
Vast Surroundings,Majestic Sleep,6xCgUaot7EEpxQRGtW7S0O,no,no,0.13699999999999998,0.154,-25.122,0.0444,0.847,0.8590000000000001,0.106,0.0451,0.847,0.13699999999999998,0.154,0.8590000000000001,0.106,0.0444,0.0451
El Perdedor,Maluma,1iEwyiSLAunPR6uouANE0O,no,no,0.7020000000000001,0.73,-5.172999999999999,0.099,0.425,1.25e-06,0.14800000000000002,0.879,0.20086117647058827,0.7414901960784311,0.7596862745098041,8.848784313725494e-05,0.15650196078431375,0.12092156862745095,0.7071901960784311
Dear Theodosia,Leslie Odom Jr.,2sEq2rC3ynYsT49x7utWnd,no,no,0.601,0.222,-10.485,0.0303,0.906,4.11e-05,0.0723,0.271,0.3370083333333333,0.7174166666666667,0.48125,1.92375e-06,0.20376250000000004,0.3857208333333333,0.55875
SMUCKERS (feat. Lil Wayne & Kanye West),Tyler,078C2jXg7XsMgW78Gfx1JA,no,no,0.452,0.85,-2.945,0.342,0.0149,0.00367,0.153,0.5539999999999999,0.21144500000000005,0.4992857142857142,0.6097142857142858,0.0001542557142857143,0.14673571428571433,0.04267142857142858,0.5400714285714286
Right Hand Man,Lin-Manuel Miranda,3nJYcY9yvKP8Oi2Ml8brXt,no,no,0.68,0.413,-9.41,0.4920000000000001,0.177,0.0,0.205,0.384,0.5021468085106382,0.6258510638297874,0.4116468085106381,2.098723404255319e-06,0.17075744680851065,0.26195531914893616,0.4710851063829787
"10,000 Emerald Pools",BØRNS,2pA4ip3VIEVcIa3qE02oAX,no,no,0.568,0.578,-5.589,0.0404,0.006940000000000001,0.000353,0.099,0.555,0.0578765,0.5836,0.7443,0.003018082,0.20606,0.061159999999999985,0.5010999999999999
killing boys,Halsey,1H3Okhf16ttAICZF7zgDko,no,no,0.685,0.898,-5.796,0.18600000000000005,0.243,0.000103,0.377,0.684,0.16964563106796118,0.5861165048543685,0.6794368932038833,0.0001533635922330097,0.1833592233009708,0.06729514563106795,0.4250621359223298
AI Nash,YoungBoy Never Broke Again,2n460Dh5V5aPXkfTAh2Myz,no,no,0.8909999999999999,0.648,-4.8039999999999985,0.261,0.0383,0.0,0.235,0.652,0.19854981132075467,0.7049811320754721,0.6665974842767295,6.610062893081759e-08,0.16261509433962262,0.2635949685534591,0.5361635220125784
Whiskey And You,Chris Stapleton,5aDK0TurEtiedVdT0a6k9a,no,no,0.5920000000000001,0.0562,-14.344,0.0599,0.919,6.22e-06,0.111,0.266,0.3048620491803279,0.5696229508196718,0.4868852459016394,0.032118427213114746,0.15005901639344266,0.03810983606557376,0.4649508196721313
Sorry Not Sorry,Bryson Tiller,16bHRxM89ue0TiCKARYbRp,no,no,0.664,0.608,-6.093,0.214,0.0477,0.0,0.225,0.262,0.22277499999999995,0.6395416666666666,0.5377083333333333,0.0004879108333333333,0.16683750000000006,0.1981333333333333,0.407625
Same Old Love,Selena Gomez,1BZG99C7Co1r6QUC3zaS59,no,no,0.672,0.593,-4.01,0.0304,0.0223,0.0,0.214,0.438,0.14715943661971834,0.6904225352112675,0.6881267605633803,0.0023117212676056326,0.1718225352112676,0.09043943661971827,0.5126563380281689
Por Tu Culpa,Porte Diferente,2OU13apOMaGALVlSb2PzPi,no,no,0.8109999999999999,0.58,-4.776,0.065,0.574,0.0,0.0748,0.659,0.373325,0.76,0.57225,5.675e-07,0.10614999999999998,0.054025,0.5837499999999999
Chão de Giz,Zé Ramalho,4XYdH6H7haUCeEm9YezQ9K,no,no,0.667,0.44,-9.32,0.0333,0.8370000000000001,0.0014,0.198,0.34,0.5930000000000001,0.5255000000000001,0.597,0.00070402,0.15300000000000002,0.0407,0.574
The Way (feat. Chance the Rapper),Kehlani,6mzaCRuLTRiz1caGOum3zT,no,no,0.746,0.5379999999999999,-6.479,0.32,0.389,0.0,0.139,0.516,0.29991688888888873,0.6177888888888888,0.5667777777777777,7.1978888888888904e-06,0.14505666666666664,0.13266666666666665,0.4650511111111112
Vibes Only,Goyard Oz,6T78uCv6W58xPrNpS6yZZt,no,no,0.8640000000000001,0.44,-11.642,0.5529999999999999,0.495,0.0,0.32,0.848,0.341,0.8045,0.44299999999999995,0.0,0.23399999999999999,0.6239999999999999,0.679
Nobody To Blame,Chris Stapleton,4WRRCuJYRq7gUKiupxVH9W,no,no,0.534,0.6659999999999999,-9.471,0.0335,0.0143,0.0615,0.113,0.59,0.3048620491803279,0.5696229508196718,0.4868852459016394,0.032118427213114746,0.15005901639344266,0.03810983606557376,0.4649508196721313
Farmer Refuted,Thayne Jasperson,2G9lekfCh83S0lt2yfffBz,no,no,0.795,0.409,-8.334,0.3720000000000001,0.684,0.0,0.0548,0.578,0.684,0.795,0.409,0.0,0.0548,0.3720000000000001,0.578
Hate Me,Lil Peep,2FoRvrNWBtrJiSgIjmivKG,no,no,0.328,0.619,-7.136,0.282,0.266,1.95e-06,0.17800000000000002,0.405,0.11991615529411764,0.5696470588235293,0.6104823529411769,0.026742352235294115,0.18697764705882355,0.0650870588235294,0.2728329411764706
El Lujo De Tenerte,Regulo Caro,0bIBXi8kSiEkJhlCgg286I,no,no,0.725,0.451,-7.862999999999999,0.0334,0.331,0.0,0.0914,0.613,0.4034,0.6976000000000001,0.7016000000000001,8.079999999999998e-07,0.10186000000000002,0.08352000000000001,0.7827999999999999
Wet Dreams of Rain,Winds and Oceans,11Od1tdNLkqgIjGwvFGUen,no,no,0.0928,0.906,-20.669,0.104,0.14,0.973,0.306,0.0236,0.14900000000000002,0.09125,0.9125,0.98,0.44,0.13649999999999998,0.0346
Hi Bich,Bhad Bhabie,3yjpv3Rk2gkHhfhgBjiUKS,no,no,0.928,0.355,-9.181,0.123,0.16,0.00032900000000000003,0.094,0.0715,0.16641666666666668,0.8909999999999999,0.5095,0.002760981666666667,0.11623333333333333,0.21633333333333327,0.2585
Do It All The Time,I DONT KNOW HOW BUT THEY FOUND ME,14ny3vlL25p6Vix2Sb8k1b,no,no,0.795,0.597,-6.395,0.0327,0.106,0.0,0.113,0.8490000000000001,0.06866333333333334,0.6143333333333333,0.7596666666666666,3.073333333333333e-05,0.3553333333333333,0.0751,0.7343333333333334
Holy,King Princess,7FVGIPgLMDChTffvG2LuHV,no,no,0.614,0.585,-9.483,0.16399999999999998,0.134,0.000129,0.0948,0.211,0.3206666666666667,0.6171666666666666,0.5669999999999998,0.0016939500000000005,0.12493333333333333,0.11054999999999998,0.44616666666666666
Movement,Oliver Tree,4OLI1dUkU9GFHm3IUgChaf,no,no,0.774,0.659,-6.909,0.206,0.0424,0.0005009999999999999,0.302,0.467,0.11392720000000002,0.67572,0.6127199999999999,0.00037946800000000016,0.24588000000000004,0.11127999999999999,0.405132
Butterflies,Fiji Blue,3qOcLXQaamgc5R7pDQKQQp,no,no,0.7290000000000001,0.525,-7.241,0.0995,0.228,4.36e-05,0.309,0.782,0.228,0.7290000000000001,0.525,4.36e-05,0.309,0.0995,0.782
The Blacker The Berry,Kendrick Lamar,5Mtt6tZSZA9cXTHGSGpyh0,no,no,0.5529999999999999,0.852,-4.08,0.305,0.00713,0.0,0.463,0.27,0.2209894347826088,0.6446739130434785,0.6741608695652175,0.001925886391304348,0.26767608695652195,0.2744765217391305,0.4705386956521738
No Longer Slaves (Spontaneous) [Live],Bethel Music,584GnCDcDhRV6R8iZ7gzxC,no,no,0.412,0.61,-7.987999999999999,0.0379,0.177,0.000102,0.0851,0.242,0.2461089473684211,0.3627368421052631,0.5340526315789473,0.00021606368421052632,0.14965263157894734,0.033042105263157893,0.2486368421052632
Waiting For (feat. Jamila Woods),rum.gold,02nZeTbm2dRHisH6qsUM5E,no,no,0.738,0.379,-11.644,0.084,0.201,1.1e-05,0.0806,0.598,0.201,0.738,0.379,1.1e-05,0.0806,0.084,0.598
difference (interlude),XXXTENTACION,5itzep0nGnq7hxCfFNsTIR,no,no,0.593,0.0668,-15.268,0.0722,0.949,1.31e-05,0.194,0.19,0.3990987500000002,0.6987499999999996,0.4714703125,0.030968247343749995,0.1579109375000001,0.1677406249999999,0.4220343750000004
These Walls,Kendrick Lamar,7uWVT3UkCAZyANvv0bdyQn,no,no,0.752,0.489,-5.233,0.13699999999999998,0.11,3.57e-06,0.202,0.373,0.2209894347826088,0.6446739130434785,0.6741608695652175,0.001925886391304348,0.26767608695652195,0.2744765217391305,0.4705386956521738
Floating,Mac Miller,7BCzMKLKQwVSLtZcDGJTJt,no,no,0.505,0.391,-11.599,0.0416,0.669,0.052000000000000005,0.113,0.36,0.3402451451612905,0.6134637096774194,0.6352153225806458,0.009555355524193548,0.2302201612903222,0.2031677419354839,0.4303491935483871
Wesley's Theory,Kendrick Lamar,7Ks4VCY1wFebnOdJrM13t6,no,no,0.509,0.787,-6.754,0.265,0.359,2.7600000000000014e-05,0.26,0.507,0.2209894347826088,0.6446739130434785,0.6741608695652175,0.001925886391304348,0.26767608695652195,0.2744765217391305,0.4705386956521738
Common Sense,Joshua Bassett,6XoOA62cqX4CFtfidTIxbj,no,no,0.524,0.156,-13.419,0.035,0.8270000000000001,9.25e-05,0.116,0.41,0.521,0.5215000000000001,0.3295,4.625e-05,0.132,0.0396,0.387
Vertigo,Khalid,7stcuQtnHL7C6XdPvpwywv,no,no,0.487,0.458,-7.761,0.0371,0.552,0.0257,0.117,0.207,0.3704832812500001,0.6592187500000002,0.5263906250000003,0.030908622500000007,0.16465781249999994,0.10546640625,0.3864609374999999
The Room Where It Happens,Leslie Odom Jr.,2TK2KSrzXD6W01qjXVjNGh,no,no,0.638,0.49,-9.382,0.4270000000000001,0.27,0.0,0.657,0.511,0.3370083333333333,0.7174166666666667,0.48125,1.92375e-06,0.20376250000000004,0.3857208333333333,0.55875
Dead Batteries,$uicideBoy$,2rfswp5Qafssih52TfVeUl,no,no,0.88,0.635,-8.214,0.0451,0.0408,0.000117,0.0927,0.606,0.12812262295081964,0.7652459016393444,0.6417049180327874,0.038454471147541004,0.2011950819672132,0.15591721311475404,0.29609590163934424
Yorktown (The World Turned Upside Down),Original Broadway Cast of Hamilton,733tju3KUeatsbjcTRQ04i,no,no,0.759,0.882,-5.397,0.251,0.297,0.0,0.727,0.51,0.39946451612903217,0.6724516129032259,0.4810645161290325,1.6354838709677418e-07,0.21445806451612906,0.3193645161290324,0.5077741935483869
The Game & Skrillex: El Chapo,The Game,1bW6HUcNcEP9LCuq694yeE,no,no,0.754,0.909,-3.323,0.23,0.138,0.0,0.281,0.591,0.13902594915254238,0.6649491525423727,0.7232372881355931,5.328813559322034e-05,0.2218254237288136,0.26523220338983056,0.512049152542373
10 Bands,Drake,12d5QFwzh60IIHlsSnAvps,no,no,0.825,0.7559999999999999,-3.687,0.383,0.265,2.15e-06,0.0762,0.888,0.9086756756756756,0.4242432432432433,0.3060540540540541,0.0002702345945945947,0.2445513513513513,0.11138108108108108,0.43529729729729744
Best Friend,Young Thug,33JcUj9qQDayKswunZP9ar,no,no,0.959,0.598,-5.534,0.0713,0.0358,0.0,0.358,0.408,0.12886975405405407,0.8006756756756758,0.5874256756756754,1.3362702702702708e-05,0.16551351351351362,0.20520067567567574,0.44697297297297306
Odd future,UVERworld,0yy8QwH9OOgeF3CBeUDguR,no,no,0.6940000000000001,0.795,-4.649,0.0924,0.015,0.0,0.114,0.556,0.0366,0.597,0.8570000000000001,0.0,0.1855,0.1102,0.6075
Quiero Ser,Los Primos del Este,0iEW2LlHNXVyZhwO96sL3z,no,no,0.6509999999999999,0.737,-7.416,0.0415,0.0447,0.0,0.156,0.703,0.0447,0.6509999999999999,0.737,0.0,0.156,0.0415,0.703
Day Drunk,Morgan Evans,7nGuT0EfqQ1TXcADEKwB6Q,no,no,0.647,0.754,-5.4460000000000015,0.0378,0.015,0.0,0.0684,0.755,0.15660000000000002,0.609,0.679,9.64e-07,0.13076,0.04072,0.6068
School Shooters,XXXTENTACION,0DWrG09StYVhLbeNLwAJ5w,no,no,0.774,0.6809999999999999,-5.313,0.28300000000000003,0.397,0.0,0.106,0.55,0.3990987500000002,0.6987499999999996,0.4714703125,0.030968247343749995,0.1579109375000001,0.1677406249999999,0.4220343750000004
Shooters,Tory Lanez,6TrjaOqUwdKQ7KNxJr2s9Y,no,no,0.639,0.547,-6.237,0.0434,0.115,0.0,0.373,0.117,0.08190352542372882,0.6868813559322032,0.6127457627118644,3.2352542372881346e-05,0.1771084745762712,0.15583898305084742,0.3296322033898307
Void,Pouya,4UYQHTgOlSdaQWfUTAjpop,no,no,0.767,0.8540000000000001,-4.57,0.0675,0.16899999999999998,0.000529,0.175,0.519,0.059493333333333336,0.8058095238095239,0.6669047619047619,0.08275934761904763,0.11750476190476188,0.1441238095238095,0.2837238095238095
Nunca Es Suficiente,Natalia Lafourcade,2niUiaoJDCzNldW0pV66zb,no,no,0.6990000000000001,0.61,-9.308,0.0541,0.511,2.31e-06,0.127,0.846,0.4570526315789473,0.6740526315789473,0.5397894736842107,4.793894736842106e-05,0.18162105263157896,0.041442105263157884,0.6618421052631578
I Don't Miss You,Jake Scott,0FklQYAhXxPHnVtGVIjxTk,no,no,0.721,0.358,-9.909,0.0626,0.0694,0.0,0.115,0.16699999999999998,0.2792833333333333,0.6501666666666667,0.3961666666666666,2.416666666666667e-07,0.18966666666666668,0.08314999999999999,0.39366666666666666
Dead Weight,Jack Stauber,5yhQS5ce3WebABcdngULA8,no,no,0.643,0.4920000000000001,-9.314,0.0387,0.181,0.033,0.7979999999999999,0.601,0.51925,0.68625,0.4285,0.329225,0.3955,0.0606,0.5902499999999999
The Flute Song,Russ,6pGuOWYOFDcSgmVvFWRWSv,no,no,0.789,0.524,-7.942,0.273,0.212,0.0,0.221,0.343,0.968,0.17600000000000002,0.275,0.000177,0.106,0.0371,0.087
On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky),Mustard,3O7lxdQoe1aNWs93VSHsJg,no,no,0.857,0.6759999999999999,-5.359,0.192,0.218,0.0,0.0592,0.339,0.14197521739130434,0.7859999999999998,0.5497826086956521,2.986e-05,0.1989521739130435,0.14778260869565224,0.35979999999999995
If You Want To,beabadoobee,7I1kle4TNmkfednJDKo8GR,no,no,0.6659999999999999,0.527,-5.851,0.034,0.109,9.02e-05,0.132,0.37,0.6588571428571429,0.6075714285714285,0.3250571428571428,0.2766114857142857,0.2884285714285714,0.07357142857142858,0.3122857142857143
Talk Dirty,Doja Cat,1j6NZFHrpc09YmEZuSlmwf,no,no,0.603,0.743,-5.5829999999999975,0.122,0.271,0.000226,0.104,0.402,0.2313653333333333,0.7285777777777778,0.6505555555555558,0.010028949111111107,0.14845555555555556,0.10786,0.5475466666666666
Becky,Championxiii,2VDadIDCFgDqvVCvaDPtn9,no,no,0.934,0.439,-9.564,0.338,0.00506,0.0,0.092,0.289,0.02253,0.9255,0.428,0.0,0.0813,0.38799999999999996,0.377
Party For One,Carly Rae Jepsen,7KW3XQV5Or5CF57MYVj5h4,no,no,0.6990000000000001,0.633,-6.5470000000000015,0.0362,0.0453,0.0,0.101,0.458,0.019170000000000003,0.6683846153846154,0.7405384615384616,0.0012485269230769224,0.2079615384615384,0.058523076923076935,0.5047692307692307
Jocelyn,Lost Wings,1Vv5St0rzB3054EvkADdQi,no,no,0.241,0.0178,-26.071,0.0411,0.89,0.867,0.17,0.0284,0.89,0.24100000000000002,0.0178,0.867,0.17,0.0411,0.0284
Uptown Vibes (feat. Fabolous & Anuel AA),Meek Mill,2tnlNVAhuQGgoFJxALVeXx,no,no,0.655,0.835,-3.451,0.059,0.0459,0.0,0.409,0.165,0.12972111764705882,0.6577794117647059,0.6951176470588234,1.4411764705882346e-07,0.28154705882352943,0.2569926470588236,0.3840014705882353
Girls Like You,Maroon 5,6OEHjJJvdkk1Ln0p0AZdyz,no,no,0.611,0.462,-7.0539999999999985,0.0646,0.5579999999999999,1.01e-06,0.131,0.377,0.12949015602836875,0.6531276595744685,0.7240212765957446,1.0932553191489363e-05,0.21692127659574453,0.05773687943262418,0.5667021276595745
Mad at You (with Gallant),Noah Cyrus,4G4EoG2Dk7kjisJKv9DP5h,no,no,0.359,0.421,-4.069,0.0356,0.818,0.0,0.153,0.499,0.4882087368421053,0.6177894736842104,0.4783157894736842,0.0005546052631578948,0.13597368421052633,0.0453,0.3714736842105264
The Mountain,Three Days Grace,5Z6UMh8TMzxXslMc3bRXy1,no,no,0.4920000000000001,0.932,-4.689,0.052000000000000005,0.000572,4.75e-06,0.123,0.33,0.01697735140350878,0.4492280701754388,0.8339824561403506,9.369122807017544e-06,0.18771929824561406,0.045856140350877185,0.3937561403508774
French Inhale,bsd.u,4JLI9AgtAXutJvjlXgZBoR,no,no,0.87,0.146,-11.877,0.22,0.499,0.941,0.105,0.889,0.499,0.87,0.146,0.941,0.105,0.22,0.889
Jus' Know,BlackMayo,53MnFFUIhlOHnyE5aMOnZU,no,no,0.8270000000000001,0.535,-8.697000000000001,0.0461,0.0262,0.0,0.111,0.48,0.0262,0.8270000000000001,0.535,0.0,0.111,0.0461,0.48
Magnets,Disclosure,7nRmfGNhHKEEu5o8yFXLXt,no,no,0.7040000000000001,0.628,-7.8820000000000014,0.162,0.0626,1.49e-06,0.103,0.654,0.06968666666666667,0.7523333333333333,0.6632222222222224,0.07098369388888891,0.17813888888888893,0.1098777777777778,0.4781111111111112
Happy Song,Bring Me The Horizon,1yYE8EyuIV0rrvQ1bA2Fyf,no,no,0.295,0.924,-3.407,0.0678,4.02e-05,0.00462,0.377,0.219,0.021223090140845058,0.3524929577464791,0.8912816901408448,0.012720993521126758,0.2821661971830985,0.11105352112676056,0.22272394366197185
You,Petit Biscuit,4gRuC34ZpRcpVXxMXM1csQ,no,no,0.57,0.339,-13.549,0.0645,0.949,0.924,0.0968,0.487,0.6997,0.7377,0.5137000000000002,0.6092793820000001,0.10753,0.058039999999999994,0.2691
Nonchalant,6LACK,7c3K8ifIoaVZ2MSUuGo0Co,no,no,0.565,0.386,-12.383,0.399,0.374,0.000189,0.131,0.0598,0.32181647058823537,0.6363725490196079,0.50921568627451,0.002125963921568628,0.1191803921568628,0.1682235294117647,0.31049411764705875
Multi-Love,Unknown Mortal Orchestra,0PEXp5yk0sx9dJ8JzwvjJb,no,no,0.784,0.506,-5.2429999999999986,0.0403,0.5710000000000001,0.0,0.139,0.545,0.2624714285714286,0.7727142857142858,0.6397142857142858,0.33626885714285715,0.1777,0.06445714285714285,0.6457142857142857
Arms,The Paper Kites,48HT7Zzd3We4ZjG82lsbdK,no,no,0.41,0.141,-18.564,0.0337,0.931,0.0898,0.118,0.239,0.7341666666666667,0.5341666666666666,0.3918333333333333,0.020015166666666667,0.1445,0.03756666666666667,0.4013333333333333
Elevate,Drake,3szf2z1Cy1QMrtHrbn8rz9,no,no,0.758,0.474,-8.72,0.146,0.015,0.0,0.116,0.0541,0.9086756756756756,0.4242432432432433,0.3060540540540541,0.0002702345945945947,0.2445513513513513,0.11138108108108108,0.43529729729729744
She Wants My Money,Dominic Fike,0IajnzlicUA89rZSkqfLPS,no,no,0.7040000000000001,0.478,-6.562,0.047,0.7709999999999999,0.000516,0.0875,0.42,0.3484999999999999,0.7424374999999999,0.5235624999999999,0.00011954812499999998,0.08525624999999999,0.09055000000000002,0.639875
Sandra’s Rose,Drake,6cblRiEGDRNZgowcm951R3,no,no,0.487,0.8490000000000001,-5.432,0.246,0.0481,0.0,0.14300000000000002,0.52,0.9086756756756756,0.4242432432432433,0.3060540540540541,0.0002702345945945947,0.2445513513513513,0.11138108108108108,0.43529729729729744
Floor 555,XXXTENTACION,6r7ULK6c5CLVvImjTIztl1,no,no,0.695,0.6859999999999999,-8.147,0.0478,0.000424,0.0023,0.365,0.354,0.3990987500000002,0.6987499999999996,0.4714703125,0.030968247343749995,0.1579109375000001,0.1677406249999999,0.4220343750000004
Kids Turned Out Fine,A$AP Rocky,0qp8MuZNKelOGTK2HPlXBA,no,no,0.305,0.6679999999999999,-9.404,0.222,0.271,3.8e-05,0.369,0.128,0.18840432110091754,0.6717064220183485,0.6600642201834865,0.02477139183486239,0.22830275229357802,0.2012899082568807,0.4022036697247709
Renegades - Live Session / Acoustic Version,X Ambassadors,1G3aUus1vknwZhl3CrsbUp,no,no,0.684,0.601,-6.485,0.0455,0.628,0.000729,0.116,0.4270000000000001,0.14921528571428572,0.5227619047619046,0.6790476190476188,0.008737947619047618,0.19732857142857144,0.09945714285714287,0.3766952380952382
Climax (feat. 6lack),Young Thug,4N9QsmvQJcGwJHAmDmBttU,no,no,0.8290000000000001,0.362,-11.546,0.231,0.0608,0.0,0.135,0.369,0.12886975405405407,0.8006756756756758,0.5874256756756754,1.3362702702702708e-05,0.16551351351351362,0.20520067567567574,0.44697297297297306
Good as Gold,Greyson Chance,5bdPZNRLtytNqjUmSr4S0P,no,no,0.473,0.5870000000000001,-6.155,0.0383,0.301,0.0,0.104,0.246,0.296195,0.5984999999999999,0.6155000000000002,5.9815e-05,0.0858,0.07217499999999999,0.36675
pete davidson,Ariana Grande,0XOnMqLQDO89iAg7dWWwnG,no,no,0.652,0.31,-10.212,0.0509,0.43,1.16e-05,0.182,0.304,0.2286584713375795,0.6288726114649683,0.6089171974522289,0.001027056942675159,0.20032038216560505,0.08820254777070066,0.4592796178343952
Memories,Shawn Mendes,7ekZl2me2Fjn6ywN16cvFK,no,no,0.496,0.158,-8.981,0.0289,0.8009999999999999,0.0,0.268,0.305,0.3216096666666665,0.6144666666666668,0.602883333333333,1.981e-06,0.13041833333333333,0.07672166666666667,0.5318499999999999
Green,Cavetown,6FCtVFA2m7j60qnlN1Sxko,no,no,0.425,0.34,-11.208,0.035,0.257,0.0,0.117,0.117,0.29136999999999996,0.6077272727272726,0.43418181818181817,0.007695624545454545,0.0944818181818182,0.05898181818181818,0.25909090909090904
F.B.G.M.,T-Pain,4cM0qNo02rp56x7c6nlx6T,no,no,0.6890000000000001,0.657,-3.632,0.0394,0.127,0.0,0.166,0.234,0.08443176991150439,0.6405221238938055,0.671699115044248,2.1906194690265486e-06,0.216567256637168,0.16830707964601765,0.4721637168141592
Running Low,Shawn Mendes,2ePgwid1o7NKDpUmNGC69b,no,no,0.599,0.297,-9.188,0.0301,0.7090000000000001,3.13e-06,0.108,0.141,0.3216096666666665,0.6144666666666668,0.602883333333333,1.981e-06,0.13041833333333333,0.07672166666666667,0.5318499999999999
Roots,Imagine Dragons,4GITtbZtRCQXhWLMXrWXHt,no,no,0.637,0.887,-5.444,0.227,0.7070000000000001,0.00188,0.326,0.596,0.145981076923077,0.5217606837606836,0.7152905982905988,0.012033913846153843,0.211565811965812,0.0615094017094017,0.3703606837606837
BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],Denzel Curry,5mexbTuWx9d8DPZk4sDGF4,no,no,0.551,0.725,-7.619,0.189,0.194,0.0,0.0956,0.6920000000000001,0.15263888888888888,0.7106296296296297,0.7108888888888889,9.331111111111113e-06,0.25624814814814817,0.19564074074074067,0.5749259259259261
Problems (feat. Grady),Bryce Vine,4GbZ9vQSgE3lmQ5dcxpKSl,no,no,0.72,0.382,-8.119,0.0284,0.636,4.52e-06,0.281,0.7070000000000001,0.2032058064516129,0.6853548387096774,0.6683548387096776,0.0003604958064516128,0.19437419354838706,0.0643741935483871,0.5477741935483869
Pop Shit,REASON,0JsnkV2AbcCSvQ0dGYprRb,no,no,0.643,0.598,-6.674,0.311,0.046,0.000396,0.503,0.248,0.046,0.643,0.598,0.000396,0.503,0.311,0.248
Out in Space (feat. Quavo),Wiz Khalifa,3bqU32NjjtMeJ7dtn5Lzxi,no,no,0.828,0.7140000000000001,-5.334,0.0472,0.0474,0.0,0.337,0.126,0.11947407500000015,0.6932937500000003,0.7029250000000002,0.0002734040624999999,0.213845,0.146053125,0.461174375
without you,Tana Mongeau,3hy9eA1id2Hl68ghMZBL7Z,no,no,0.6759999999999999,0.504,-9.504,0.0718,0.184,0.0,0.0957,0.119,0.10835,0.6905,0.6765000000000001,0.0,0.12385,0.1264,0.305
I'm Up,NAV,5zKlUZrOViLs7W0L5o1gPp,no,no,0.956,0.58,-4.582,0.303,0.0642,0.0,0.17,0.636,0.28400000000000003,0.6243333333333334,0.669,1.5570000000000002e-05,0.16820000000000002,0.0428,0.8773333333333334
ทุกอย่าง,Scrubb,4BoGFJUkeQ67PvkIfHhT65,no,no,0.579,0.914,-4.21,0.0609,0.107,2.7000000000000004e-06,0.0681,0.483,0.22950000000000004,0.638,0.87,9.65e-06,0.09505,0.05015,0.6194999999999999
Petals,Floriscope,4EQeE98JeOcxg9YI5k8WV1,no,no,0.426,0.0285,-23.47,0.0379,0.991,0.938,0.0913,0.312,0.98,0.4225,0.02265,0.9385,0.10115,0.0379,0.29500000000000004
Sway,Józef Gatysik,1LQsAMbRfl2644biYjwHhz,no,no,0.353,0.017,-27.471,0.0516,0.993,0.892,0.108,0.24,0.993,0.3375,0.01455,0.9095,0.1175,0.05035,0.179
Tallis One,Samuel Lindon,0CQskMydQ8AhtKhJUAolvE,no,no,0.41,0.0199,-26.699,0.0449,0.993,0.949,0.0897,0.17800000000000002,0.9933333333333332,0.45,0.01407666666666667,0.9459999999999998,0.09903333333333332,0.04633333333333334,0.23
Strangers,Mt. Joy,73WyCOipkJRtIH8klizJd5,no,no,0.564,0.636,-8.136000000000001,0.0418,0.7390000000000001,0.0224,0.0807,0.218,0.5273925,0.526625,0.50725,0.013113813750000002,0.1493,0.039012500000000006,0.29525
Lo Que Es,Herencia de Patrones,3I8CEUQgFMuGu1UkGrtSTk,no,no,0.8190000000000001,0.542,-12.304,0.343,0.364,0.0,0.0956,0.852,0.3757999999999999,0.6361,0.5746999999999999,1.514e-06,0.15904,0.13845000000000002,0.8718
YELL OH,Trippie Redd,003VDDA7J3Xb2ZFlNx7nIZ,no,no,0.8420000000000001,0.578,-6.05,0.138,0.00419,0.0,0.228,0.19,0.2467730178571429,0.7052053571428571,0.6053214285714282,0.0068671942857142865,0.15992053571428572,0.09424553571428568,0.4067482142857141
What The Fuck Is Happening,$uicideBoy$,6gTECpkjwbwvB2WD0zjWpW,no,no,0.831,0.87,-3.084,0.155,0.0169,0.000588,0.106,0.782,0.12812262295081964,0.7652459016393444,0.6417049180327874,0.038454471147541004,0.2011950819672132,0.15591721311475404,0.29609590163934424
Warm (feat. Mia),"""Drees""",3kBofOTKMUZ62a311eUwvx,no,no,0.662,0.297,-14.525,0.0301,0.888,0.108,0.119,0.434,0.888,0.662,0.297,0.108,0.119,0.0301,0.434
Russian Cream,Key Glock,03ThZweiBWFP8tOGsk6QMO,no,no,0.867,0.774,-5.791,0.315,0.11,0.0,0.157,0.5489999999999999,0.051747777777777774,0.8890000000000001,0.6224444444444442,0.0001072,0.10654444444444447,0.26422222222222225,0.5624444444444445
Redneck Love Song,Morgan Wallen,6mcuK40HmzARZP56q9HE40,no,no,0.75,0.835,-4.848,0.0312,0.399,0.0,0.0421,0.923,0.2326217543859649,0.5747543859649121,0.7787719298245613,3.239578947368421e-05,0.1375122807017543,0.04598245614035088,0.5871754385964912
